goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: AMD Ryzen 7 2700X Eight-Core Processor         
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_37-Gas=600-16                                            	  292297	     19383 ns/op	       600.0 gas/op	        30.95 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_38-Gas=600-16                                            	  260121	     19876 ns/op	       600.0 gas/op	        30.18 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_39-Gas=600-16                                            	  271660	     18903 ns/op	       600.0 gas/op	        31.74 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_40-Gas=600-16                                            	  309471	     19692 ns/op	       600.0 gas/op	        30.46 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_41-Gas=600-16                                            	  290091	     19977 ns/op	       600.0 gas/op	        30.03 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_42-Gas=600-16                                            	  294236	     20688 ns/op	       600.0 gas/op	        29.00 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_43-Gas=600-16                                            	  324932	     19291 ns/op	       600.0 gas/op	        31.10 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_44-Gas=600-16                                            	  343873	     19661 ns/op	       600.0 gas/op	        30.51 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_45-Gas=600-16                                            	  271658	     20647 ns/op	       600.0 gas/op	        29.05 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_46-Gas=600-16                                            	  321902	     19774 ns/op	       600.0 gas/op	        30.34 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_47-Gas=600-16                                            	  320583	     19299 ns/op	       600.0 gas/op	        31.08 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_48-Gas=600-16                                            	  267998	     20197 ns/op	       600.0 gas/op	        29.70 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_49-Gas=600-16                                            	  262088	     19836 ns/op	       600.0 gas/op	        30.24 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_50-Gas=600-16                                            	  265599	     19963 ns/op	       600.0 gas/op	        30.05 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_51-Gas=600-16                                            	  285184	     19089 ns/op	       600.0 gas/op	        31.43 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_52-Gas=600-16                                            	  293133	     19803 ns/op	       600.0 gas/op	        30.29 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_53-Gas=600-16                                            	  464800	     19751 ns/op	       600.0 gas/op	        30.37 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_54-Gas=600-16                                            	  292839	     20855 ns/op	       600.0 gas/op	        28.76 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_55-Gas=600-16                                            	  304928	     19093 ns/op	       600.0 gas/op	        31.42 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_56-Gas=600-16                                            	  271638	     19290 ns/op	       600.0 gas/op	        31.10 mgas/s	    1424 B/op	      23 allocs/op
